item_id,item_price,product_type
I0944,384,B654
B10625,753.5,D399
B26690,284.5,G424
C298,518,C874
D6276,1856,E115
C3279,608,J959
I6815,1817.5,I121
E5987,10440,C607
H8678,734,G62
H2012,1245.5,H632
B00814,2275,G082
D6832,1603,J015
D9029,1036,F420
J9940,1984,D112
F4491,25568,B617
B02610,1586.5,G339
D7791,25.5,E783
J6977,1434,H299
H4378,889.5,B0152
I028,549,E534
B25718,1913.5,J208
B04244,633.5,B976
J9323,720,E741
B02726,1440,H455
H7839,8064,H02
B32183,3456,E507
F5558,3753.5,I324
I4999,627.5,E524
B4446,672,J17
F201,72,B378
I6788,1168,C019
B11904,1116.5,F305
F2514,1440,E355
E8673,944,C390
B052,216,H7
I6690,26006,F259
G2506,40060.5,C457
B16089,895,J041
H7560,2400,J551
J8304,128,J362
B05618,2556.5,I189
G3376,16020.5,G825
D1338,182,G673
G5705,835,F611
B2970,2836,J471
C2429,9440,H92
E2497,4128,E76
F0652,729.5,E115
J4825,5328,I858
B29916,512,G55
G6509,71143.5,D184
J126,4768,H615
E2170,1180.5,E833
E9717,2591.5,I890
G6573,1082.5,H632
B02006,337.5,D118
I4585,15091,F907
F7738,1721.5,I600
D7071,1980.5,B0278
I733,4800,J533
G3813,2009.5,I121
B01335,1952,C09
F801,1584,I670
I4018,636.5,D495
B17399,764.5,H863
I9088,5670.5,B270
C2022,756,H632
B20606,8576,J086
B18853,960,H455
B15236,384,C220
B12912,4448,G937
F6300,1898.5,C645
H1823,326,J234
J0741,14425.5,F164
B10456,3008,J959
E1154,13728,D333
F8608,384,B654
B00214,2012.5,J550
C4296,352,C874
B28424,27200,J604
E7671,1843,I858
D2661,2267,I386
B4028,636.5,C159
B19772,2240.5,D2
B30453,235,B343
F4734,896,I639
J4943,10154.5,F161
I568,1408,F427
D4064,489.5,J68
J121,2624,J227
C0314,5728,C475
C6956,835,F611
E3418,21920,E328
E7992,576,B621
G1643,345.5,G265
B12894,2010,B0412
I2552,310,J839
J1540,1248,G825
E0637,12384,F193
G1356,856.5,C724
B02054,1280,D588
E8623,14976,D009
B30465,11168,J34
F6381,5728,F821
B06479,889.5,G359
F4897,858,E465
I609,496,D526
H1667,2257.5,J789
B13279,1123,C874
J464,1588,H791
B14681,2080,G823
B08486,803,J16
F8143,13120,B0083
B24154,7648,I947
H6775,1330,H632
E2321,803.5,D800
F0600,4680.5,F37
H7365,791.5,B0412
H8532,3536,C409
B17184,417.5,D800
G7827,8262.5,E932
B32413,400,J362
B09238,2753,C205
D7348,18033.5,F529
D9139,2080,J809
H3263,5760,I386
B29097,1408,J015
B205,17257.5,G077
D8384,1216,G62
I6999,1216,C874
B646,9568,D842
J912,1382,B892
F747,12931,I817
F2372,652.5,C874
G3538,3208.5,I344
B26899,384,E014
H5722,4736,I558
C2464,5927,F164
G029,8544,J209
G1981,2236.5,H039
B1746,448,I445
C8945,697.5,I858
G7255,4064,B0497
C6661,518,D757
E830,640,B435
B31235,6368,F816
B2416,16265.5,I323
F4397,5801.5,F164
B28938,988.5,B713
B26402,13303.5,E719
B25979,3144.5,H241
G131,3499,E763
H8653,576,C992
I0301,6080,F816
C352,560,I506
B09274,4048,B270
D2557,1376,I677
B14153,973.5,C076
E6178,752,I127
G9976,1145.5,I600
J1664,2309,E924
C6195,3019,F622
E4441,7616,F036
B19885,156,G456
E4800,816,G601
I6593,1008,C874
D0465,2160,B252
G3860,8396.5,E924
F4130,1854,H791
B08431,2169.5,I600
G2628,1125,C874
B6451,50371,G005
C200,2233.5,B0412
H0412,6745.5,F036
G8734,10560,D608
E5029,864,F568
B16303,2483.5,B0215
B31254,4124.5,C457
D5541,400,F622
D2577,437.5,B24
F4375,1984,C829
J2532,1888,I971
B10506,3168,B961
B21398,1040,F609
D8398,8288,B930
C7907,1472,F609
B13131,32608,J015
F6468,1213,G898
E5315,1440,C106
B9068,7520,J041
B26915,1244.5,D635
B28947,1254,F609
B13953,633.5,I121
B489,720,J230
D9099,8424,H986
I8225,810.5,J168
D4365,864,F129
E8750,14720,B617
E8562,4076.5,C844
B6954,592,F674
F0150,577,E924
I8348,182,H707
J0848,192,B457
E1064,15968,I052
C9648,28192.5,B943
J8922,3488,H870
C1259,2688,F418
H4575,345.5,C260
E0079,1444,B485
F6564,180904,D184
J1364,2176,H941
B04380,2848,B240
H3248,2432,B0019
D3087,1213,G898
D7527,2560,E104
B7361,174433.5,D184
B21099,3880,F52
E3689,1094,G19
D2593,47025.5,D184
G9423,3776,J143
D7545,3008,I127
F0758,1065.5,C065
J1250,640,H535
B15818,2236.5,F386
I0145,24796.5,C417
I6298,570,D184
J6516,2457.5,I994
F7799,1368,H933
G2378,10752,J174
E9427,14069,I310
D3811,3513.5,H923
C6529,784,E692
B9483,18392,H187
D4543,1145.5,I121
J917,166400,E196
D5750,1152,D200
B8730,293.5,B24
G5511,2012.5,B0540
C7895,3776,H583
G4925,1414,E534
E9333,1536,H069
F1798,13041.5,E986
B12559,5440,G031
F9151,791.5,H791
E9921,8208,C874
B3039,953.5,C839
H7756,48,H312
I4191,9920,B617
B22968,3808,J344
B16068,313.5,B654
B04613,4696.5,C504
J1989,796.5,J362
B02746,6595,B961
H9538,2040,D680
H7494,777.5,F609
B00333,3360,E967
G3522,732,B923
B21575,5376,J372
F1795,2201.5,I395
H9186,704,H791
D3505,928,B0001
C1702,3200,B961
C1839,9329.5,F036
J6578,14,C874
F3358,23049.5,F164
F4549,134,E070
I9352,768,C106
F9916,2400,G456
I945,552,B0271
H952,5929.5,B944
F3467,1689.5,B923
I1697,1033.5,C51
B27118,1916.5,J544
B09079,1968,C874
D0965,1722,H791
C1732,2015,D399
I4152,4156.5,E605
D5257,10105.5,J209
B3311,2400,F049
B10447,2272,D208
B8609,1756.5,F3
D2921,1689.5,B923
E3921,1401.5,F831
F4494,1792,E681
H383,1152,G295
I1200,1568,I317
I0887,464,I527
I8289,3808,B2
I727,1443.5,D079
E3554,3000.5,I305
B24349,1696,E969
E2955,435,C874
C7218,345.5,J881
G2255,4764.5,D328
C4881,273.5,D3
C4235,1052.5,G067
B28055,3889.5,F722
E3868,743,E524
B4488,3399.5,B0412
B19420,1017.5,B431
B26603,2144,J767
I3798,5414,J675
E2119,27200,H63
F76,2208,D906
E1949,3264,I356
B21953,6274.5,E074
J0551,92.5,B0472
D6756,44128,I052
C0154,2848,J172
B11600,4128,E647
B25990,364.5,E3
B27716,793.5,B945
B10359,3182,H632
H4774,1638,B021
C7077,4326,F164
D1346,483.5,F277
F9208,5713.5,I994
B5763,282,J325
B21856,2310,I892
H6587,14822,E282
E6156,11825.5,D29
H0791,2268.5,J300
B03904,3763,I127
C088,470,F735
H2368,10880,E250
F0265,1024,E244
J4894,188.5,B0036
F2815,10080,J539
B6846,1856,H206
B30234,560.5,C159
B18807,1568,G467
H7858,704.5,G62
B21394,6636.5,F036
B07747,1238,H85
E1040,698.5,F622
B29787,1670,D517
I2471,3128,G576
B6421,2560,E941
B02470,112,G343
J5126,316.5,B654
G5604,1941.5,J943
H2430,720,G751
B30154,832,C2
B14685,1152,J860
B7982,1212.5,D635
B05874,3665,D850
I3371,269,C724
E1786,1436,C835
B5025,1123,F07
B7470,1146,H791
F0940,800.5,G410
B10458,6201.5,F036
G8726,74201.5,I765
B4894,1978,H562
D1191,412.5,C159
C1995,384,B654
E2431,435,E371
C2990,873.5,H936
B14066,1504,G201
B00574,2844.5,D328
C562,672,J959
J4759,512,E93
B28770,800,H455
F7650,544,F946
D5034,1322.5,H791
H3968,1273.5,H85
C0686,1322.5,B0412
D4413,35200,C335
D4397,31008,I052
B2231,1113.5,G0
J6297,1036.5,C742
B30414,4448,B0083
F1390,9590,B485
C3296,1500.5,G918
B01533,1321.5,D480
H1304,7262,I310
B26516,4672.5,F164
D7710,1788,I24
B20565,800,C874
B15348,954.5,C159
G6897,1657.5,I600
F8596,432.5,G295
G8846,4704,G778
B14371,889.5,I600
B05802,1781.5,B0149
H0681,7845.5,F161
J4118,1874,F622
B28896,348,H448
C633,736,D050
H5095,4800,H532
B15916,1120,J411
B259,547,E702
C6584,1169.5,B630
B10818,764.5,E183
B07976,8640,I932
B1990,3009.5,C051
H1111,6624,D468
F5182,5548.5,F036
J5505,2396,E323
B10005,1267,C751
C040,30688,J015
I3146,1459,I098
F1865,3136,H92
F2460,400,J17
G5925,14208,J015
F4059,1817.5,B497
G8407,12416,F988
B05213,1167,G963
G5477,471,G673
B09418,480,G617
I3769,288,B798
B12736,825.5,C159
B12915,249.5,I422
E0324,732,B923
D532,240,B158
B4172,377.5,B086
J5405,2000,D048
E1569,4096,H791
C9689,462,I137
E840,1985.5,C21
B07557,8704,J541
B08900,6560,E924
B26515,3776,I053
B4965,6035,E924
B18038,6505.5,B876
I8921,405,G882
G7214,19321.5,E266
B02154,273.5,J77
B19752,1888,B887
J737,3700,H551
F0842,1699,I600
B4284,2420.5,G825
I1307,1196.5,B694
E3694,7488,B052
I5297,2233.5,E244
B9681,5304,J079
E2699,41040,J202
B22645,3136,H455
C6338,915.5,E524
B6090,1493,J86
B32438,4000,E864
H3549,3009.5,G308
B08171,9024,J959
I7634,3427,B0484
B1042,761.5,H554
B30900,858,B0412
D9995,7104,G564
I531,1888,F236
B32669,2298,B0412
J2309,313.5,I422
C2141,4000,D646
C5130,12648,F036
J9270,928,D810
H9106,576,G923
B24044,5411,I310
G3040,537.5,H554
C6187,7648,H870
J9404,227,I351
G3051,6528,F036
B28503,1001.5,E556
B27321,953.5,G601
B13025,1104,H532
H7554,1248,F421
I1031,105.5,D327
G5378,1276.5,J123
B01203,2236.5,F251
B18731,636.5,B0484
C5022,307,I689
G536,7884.5,B0409
J1692,576,C742
E4899,2009.5,I053
F9444,627,F45
G3615,6096,B76
G9496,5155,F276
D8957,94752,I110
E1,892,B0215
J8077,246,C724
I9622,4525,E458
G0756,5088,J943
B08931,858,I495
H0663,476.5,G484
B06453,3808,F738
B00905,614.5,C514
D7892,15936,I323
H1280,571,H542
B12202,464,H089
H2765,1060.5,G467
I3725,505.5,G835
B4629,129.5,C771
H6664,1600,B0009
B19587,541,F18
H9178,7398,D593
B19819,1213,G898
B05918,24960,I905
F2221,5044,J896
H7823,3168,H069
B20620,1118.5,B532
B11141,16960,I817
F8039,953.5,F6
B06443,1564.5,J289
B09014,8581.5,D577
B04804,8399.5,J993
I5832,896,E026
B27209,1232.5,D766
H4083,400,F972
F1054,13440,I313
J6811,312.5,F622
J672,3488,G823
I2886,128,E68
H9811,1876.5,C835
B27542,1241.5,J498
B18078,12199,F637
I2202,1520.5,C874
B15543,924.5,H554
B04904,2073.5,F061
F4752,6336,J086
C5064,182,F622
J5471,1049.5,G162
C0435,3808,B0477
B5955,3136,H069
J2848,32000,F193
I5890,9520,C874
E2656,1619,J247
I0718,1148.5,D328
B01583,4732.5,F036
G1480,2848,B021
F2872,349,F861
H3064,209.5,F175
I9679,1936,E105
I0006,23959,H551
B16457,9504,D408
G6715,2390,D850
I4222,668.5,E064
J1533,1200,H948
B10823,6048,G531
D1944,924.5,D202
C4568,720,G751
F446,832,H036
J8696,476.5,J498
J1837,426,B0412
D9634,5401.5,I121
G4718,1056,J959
G7250,1920,J767
B13412,448.5,G770
J3308,246,F45
F5412,14560,F581
J3686,3020.5,C20
H1585,3532.5,C479
B25482,1433.5,I121
E5832,76912,E22
B8381,473.5,I522
G1333,256,H284
D2651,633.5,H923
H7998,8288,J314
B19490,1248,J959
B31730,9248,F036
G3544,7616,E296
H1944,1244.5,H554
F45,421.5,F056
B16917,6624,B0083
D2616,304,B457
G434,540.5,B0355
B20821,102,D911
D9586,1292,B502
D3031,4462,I890
D6733,1057,B0412
B15344,3280,H532
H350,3513.5,G498
F9973,5568,I350
H2693,281.5,E000
G9834,256,F620
E2396,22707,C099
G9560,1686,I23
B26932,19865.5,B76
B1229,1116.5,H233
G8189,714,F71
B01958,2016,H455
B10519,3372.5,I23
B8559,12576,G42
H0673,499,G098
B5625,1854,H791
E8833,2108.5,G0
B748,796.5,F374
J0675,1049.5,B694
B00936,6369.5,H455
B30188,5299.5,G598
B06799,179,G923
B622,2208,H862
B11135,6038,F036
D7755,9702,H899
B19537,476.5,H284
E0186,1120,B0062
B28628,928,G108
H8218,633.5,C106
G1670,1392,G898
I2430,156.5,F062
I7785,8611,C751
B24051,953.5,B431
E1666,1356.5,J362
B22083,1052.5,H532
I3482,572.5,J497
B3467,11334,G483
B27140,536,D399
B12253,1280,H312
D0548,1177.5,C106
B01094,47180.5,B0331
F5405,1196.5,I481
D3204,2176,I23
B7341,1612.5,G098
H6760,2949,I994
J0609,460.5,E545
B29734,915,E534
J4790,11491,D29
J7769,12768,F282
B13970,13737.5,G357
B9803,313.5,B0021
E8861,9888,F345
B31281,26329.5,J234
C028,64,H455
F3628,5017.5,I121
B00268,8352,B0191
G4134,421.5,C874
F3034,46,G201
J239,8608,J397
H6243,960,E360
E96,4529.5,J202
D5005,6144,B0083
F8377,240,D753
B23465,6963,F036
D704,7648,B052
B16753,3974,H383
J4411,20480,E196
D9158,1468.5,D055
C4265,1146,B0412
B9713,19488,G077
G9764,1401.5,I600
B00648,3449.5,F164
F1542,4448,B265
G0042,576,J959
J7746,9216,D874
E3824,3617.5,D569
B32521,608,C391
B14668,4449,I324
H861,703,G648
B17738,368.5,E524
B111,796.5,D635
D6300,1056,D576
B20231,1356.5,B485
E813,5016,G357
B28960,432,C18
B588,1468.5,G09
J8273,313.5,G992
F5239,448,F791
F4660,3488,F816
F6152,12096,G721
B6872,860.5,C68
I7030,2853.5,I890
B25392,6912,C874
B08795,1344,E629
F6931,5412.5,F036
B3460,538.5,F748
B04497,1081.5,I121
D3212,15936,I323
J2499,4480,B617
B06342,6384,J202
B24699,1081.5,I600
B3026,1923,B0215
B32547,128,B457
B05617,22635.5,G598
H6446,873.5,G472
J313,8608,B617
B11283,220.5,B0189
B06084,2208,F236
B29872,480,J362
B2106,86092.5,B845
B26299,6592,J015
B05606,2233.5,I858
B25748,1568,F236
H1640,2528,J344
I2579,10336,D04
G5108,18823,J494
F0270,4986,F164
B25563,13824,G295
B27270,3801.5,E740
B8333,1205,G360
B24573,768,I207
B19556,1550,G192
G6519,17216,H89
B15314,313.5,B0412
F524,1593.5,C065
B23609,1120,J025
B22235,736,D151
G342,844.5,B923
I8798,10016,H526
D0894,82322.5,I915
B23474,1722,B0412
B13944,732.5,I392
B6625,4300.5,B0461
G1315,1273.5,C106
J7200,2036.5,C874
B2077,5760,C511
B4071,7530.5,E924
B23555,2208,I386
I398,1024,C077
G140,928,H400
B4396,5280,G823
I5149,5195,F036
B08285,14400,H192
G3013,414,D804
D2151,2432,G823
B16236,768,H400
I3032,105.5,D10
F3782,1433.5,E309
B8689,34240,J015
C0516,2208,H738
H8390,304,B654
J7780,3328,B0333
B20472,8928,I052
G5801,1305.5,I689
F094,148.5,C874
C6433,2396.5,B2
B01234,842,I445
H7235,736,C09
H8589,1372.5,H26
B06619,2448,I323
J2408,4864,J10
F7006,294.5,I558
C3791,9158,B417
B31951,8288,C417
B26542,1584,J512
D1416,1273.5,I600
I8018,1149,F151
C9163,7459,C751
B24625,1033.5,E153
J6984,788.5,F276
I3633,7296,E90
C1050,2716.5,G737
E4174,1641.5,C874
B28132,4867,D893
F3813,7588.5,I932
G1573,3264,B0097
B056,796.5,J362
F4148,5184,E193
E2460,3484.5,C457
H7731,92.5,H738
F0743,2298,B0412
B15979,838,H455
C6221,136,I411
G3519,224,H455
B16987,6944,B0083
B25644,2556.5,F115
D6296,1368,C874
B30851,17568,D793
F4533,5256,I350
G4985,393.5,C231
I481,928,J041
G5414,8323,D990
B28584,649.5,I560
B20477,473.5,I522
B25149,1312,F622
D9597,896,C220
B25944,19286,B943
I3155,633.5,E27
H1491,8412.5,C457
G1371,5312,J959
B05311,44.5,J900
B20129,7840,H455
D5238,22419,G077
J8426,3168,E702
B09318,2112,C829
B8340,13600,G077
H8011,1081.5,D635
H7848,16928,C475
B28143,5411,B0297
C4496,444.5,C874
E3848,8736,B916
E9695,6473.5,J789
H7883,28.5,C874
D0457,2160,E428
I4974,1112.5,F622
G6979,367,F455
H9875,4768,H622
E9613,405,G882
F8163,832,B595
E7182,520.5,C874
B05266,480,J362
B09104,5956.5,F036
B23412,1657.5,H622
I5051,1920,H455
C0918,3808,B0208
C4845,1011,G295
D1173,1376,H577
B6293,11904,C417
D5908,567,H605
E3917,2340,J86
H0535,1904,C241
C5540,3808,E967
B11937,4448,D842
D4486,1002,F420
F0298,633.5,G323
E9687,8800,D661
F059,1689.5,I517
E8447,1248,J474
B4115,5472,C417
I2238,20768,D793
I1812,953.5,F061
B21738,1146,B431
B15212,2827.5,E654
H9894,25.5,D765
B01767,2233.5,H589
B32197,5296.5,D07
B539,1588,B0412
G8517,1128.5,F256
I7353,2040,I709
H5517,1113.5,I600
B8531,688,H291
B11905,57.5,C874
J0976,2428.5,C457
B00595,1248,C874
H6779,745.5,C325
F7803,476.5,E924
D3947,526,H791
B28026,864,I199
E2865,7424,B40
B21779,4579,E338
D515,172.5,C874
C5533,57816,E742
D8327,704,J879
J4223,6160,H865
B4222,7584,I2
B12993,121.5,D604
E801,1344,F622
G9621,7968,D608
I4833,553.5,F45
C7311,95312,E22
B00545,5632,C642
B18165,2553.5,B0412
I5366,3164.5,B743
B11708,442.5,B945
J6990,4147,G295
H2987,992,B0015
J3734,5984,F816
D7292,1296,J512
D3336,4640,B0083
G5247,3171.5,H241
H6163,2027.5,B923
B28925,46784,B943
D7296,11328,B119
B7672,1929.5,C847
B03232,178.5,C874
D1212,1169.5,G62
B22855,15585.5,B887
B17692,1468.5,J498
J5230,3052.5,C566
B19237,1657.5,I600
E8450,1568,G237
B03475,88.5,D575
I2088,1792,B252
F012,496,E93
E7246,361.5,G371
J2808,5385.5,F036
F9116,791.5,H791
J6305,5760,B342
B32018,1145.5,C076
H1076,3508.5,G825
B20561,2916,I890
D6149,409.5,F622
C2335,796.5,G186
H7716,6656,G775
E4318,284.5,D744
B11480,64,H312
B17437,357,C874
F7025,7724.5,F036
J9613,10166,C417
E5864,106,F414
F1224,80.5,C874
E0601,416,J230
B24040,60.5,F45
E1104,892.5,F251
B08046,1152,J025
D7267,2967.5,B225
H9915,101779,F613
B31939,5440,G077
B0676,23328,I052
F2623,963,B457
J7266,198.5,B505
D8266,704,C46
D7278,478.5,F622
F7157,505.5,H238
J2812,3242,B0215
C60,2304,C469
B29014,11260.5,C457
B13034,3808,J959
B5276,1273.5,C106
H2258,924.5,B427
B19260,8960,H455
F718,1264,H351
J3997,3808,F282
D756,2553.5,B0412
E7172,4118,D265
G254,124.5,B0466
B10593,4768,D755
B064,1740.5,I048
H5703,288,J362
G7834,9523,C874
H4795,10548.5,B845
C6271,1852.5,F738
E6812,5654,B845
G5149,1152,F492
J5426,1952,C09
G1849,1632,H885
E0756,6072,B492
B30772,640,J351
I6987,5793.5,I765
B12963,1392,E556
F3292,12800,J196
H6324,552.5,C874
J1823,4864,I892
H9830,8038,G655
I433,1564.5,F276
B11875,1261,E524
J8708,2720,H089
C9555,2816,F427
I100,3584,B0097
E3878,576,E757
D6337,5981,G702
B05409,1952,G641
H6428,4408,D766
E7768,7752,G675
I8674,3608.5,E998
B25205,7488,C874
E5893,1904,F231
E3752,599,D265
I5348,2233.5,B0412
G996,1276.5,I825
F9038,192,J839
I4621,6521.5,I310
C4555,378,J020
B07553,1224,J009
G0033,1017.5,I121
F3687,24448,G216
B17765,1248,F655
G359,41723.5,D184
D8262,3744,D661
B10224,1401.5,I600
F9969,208,C111
B30112,441.5,E797
H4890,6120,J079
G0408,963.5,J288
G6518,1580.5,E702
D716,2012.5,G144
I4881,4864,J959
C2760,480,D250
C7127,1033.5,D055
H3996,5107,F622
B1953,192,B421
E6919,403,C300
B1867,2560,C781
G4565,5120,E428
B10712,956.5,J489
G6394,1670,F07
E5242,441.5,G349
E5350,304,B457
C8047,2022,H351
C4226,3808,G825
F9205,316.5,D844
C3572,6272,D634
H6879,54.5,B532
I4715,179.5,G390
J3739,12416,J174
C3444,6502,E719
F3880,11283,E924
H172,1002,B431
I047,700.5,H233
B0864,26777.5,I483
E4172,3296,B0567
B28056,2208,E570
E4222,1000.5,F163
D7961,6297.5,E924
G3717,604.5,I183
B31063,128,E832
C7022,480,F655
B1334,3808,C713
G2271,572.5,H291
F9251,5152.5,G06
F8849,2108.5,H870
G9388,384,E681
F7304,640,D991
D2634,51320.5,D184
B19822,323.5,E436
G5690,1344,H089
F6461,1728,G710
I1881,1408,G295
E7699,637.5,C034
H4112,851,C874
J1162,10160.5,B943
C0975,952,J020
H3536,48,F45
E8402,21191,D184
F5146,899.5,I892
D0351,840,I677
I6117,1145.5,I95
B0978,915.5,D302
B29522,645,E699
B12786,2393.5,F866
B09813,5728,D842
B3690,2432,C829
B08778,547,E699
D6224,89.5,H312
F1592,3225.5,E719
B17783,2827.5,E654
J7074,1116.5,G62
B05741,2887.5,J041
G2170,13651,J931
C183,6880,H870
I2417,547.5,G62
B05869,716.5,I127
C6999,6488,D001
B08647,1276.5,F622
B10744,28,E673
B25579,503,C835
D6646,402.5,G648
B25971,22784,H455
B18633,7495,F411
G9316,7200,J213
H2151,8928,E497
J0070,264,C874
B14,75488,I052
I5725,205,D303
J3542,1801.5,G162
B03235,700.5,C72
B30079,476.5,D495
G4657,2589,D048
B20573,2080,C890
B3105,320,E699
C019,3488,D211
B16025,544,E188
I3420,761.5,H041
F0254,10416,F091
I4397,1504,J959
I2585,1876.5,F622
B6468,1872,C874
I6399,1632,G251
B5053,760,E699
B18973,725.5,F783
B07490,2364.5,J802
H0942,4561.5,I323
F8731,1177.5,F163
J1743,38400,J172
B31911,1468,E692
I4575,4301,I795
E5310,3200,B0099
I6951,13088,J864
C296,3180.5,H865
B25095,8288,B0330
E8333,473.5,B244
G770,409.5,C839
C7805,1232.5,D766
F1363,2816,B718
G791,1785.5,I127
B03720,518,F541
B5734,10336,E382
J6230,1504,H455
F6382,6983.5,I324
E1960,8659,E924
B2111,4448,C475
F3239,15936,B0175
B29079,392,C712
I4666,316.5,C944
E0203,7017.5,B529
F4413,148,D66
H8531,1940,B048
C5297,960,H331
I067,5728,I091
G9113,480,F45
E4255,48,B505
B01406,6473.5,B529
B28253,1440,H069
H0941,722.5,C874
G0659,5437,F276
B2066,205,I558
I1919,384,J083
J6755,1152,D482
E9956,5708.5,D533
H6135,2976,J86
D5064,412.5,E522
B06320,665.5,I433
B07173,851,D399
B09976,11408,F622
B31938,652.5,G388
J8900,685,H093
G5209,229,C874
H1597,2848,I247
B05576,576,B0130
J0109,1094,I127
B3954,972.5,F622
H9994,1424,J77
B02708,4800,H989
B08873,1692.5,D062
H2363,1484.5,F622
F1008,1692.5,D062
J8924,2848,I247
B02023,953.5,C487
B2573,6174,F036
F7942,2978,B0217
B06439,2233.5,C106
B28462,192,D419
H0022,9356.5,B887
B08522,2261.5,D854
I5981,11584,J344
E7450,225,C159
I2654,508.5,D202
B9404,11168,B617
G8510,8486,F036
J8369,17680,C162
B05337,158,H633
F9871,480,J959
J0712,450,C325
B19922,128,B110
H4454,7840,G142
I1318,16536,J174
H3429,68886,B0331
E4418,53120,B168
B00991,15296,B617
B19480,4160,D646
H9005,10528,H590
E7656,662,C874
C7702,953.5,H998
B3742,2208,F236
D0242,192,B427
F655,953.5,H791
G2912,806,J361
J481,1588,B0412
I3361,230,H391
B02193,7904,E967
B13715,432,B224
C7297,2656,B712
G7720,505.5,B431
B26730,3604,I324
I8957,480,B0457
G4180,752.5,C874
F8515,1049.5,J07
B452,7181,F164
I2014,1082.5,C944
F8235,1436.5,B177
I9544,2080,J809
B24098,4160,E23
I9705,1372.5,H307
I0324,2073.5,C500
E2810,1568,G36
G1970,4032,B252
I2652,1411,J225
B16950,128,B110
B31410,252.5,B727
F2294,17920,B617
B03833,1052.5,C724
B19164,911,J77
C4658,1814,J225
F0474,7371,F036
C0181,19030,G483
G3005,320,J529
I6224,3104,G251
B07045,595,E346
I370,16286,I915
D1616,3693.5,C874
C3969,4841.5,J086
B17539,429,H605
C0004,3840,H312
F0889,10784,F164
B14148,892.5,J627
F8184,8956.5,I723
J4458,576,H936
F269,2457.5,H039
B12143,19168,I189
C3368,1785.5,B715
F8955,112,F532
E3659,1888,F094
E5369,2176,I389
G3649,1123,B207
B2333,67200,G867
B12256,624,F622
C1441,764.5,C489
I5167,2041.5,I600
F1317,796.5,J489
G9586,459.5,C111
B13639,5600,H455
J6765,684.5,J697
B142,266.5,G192
B383,340,F622
B3493,3168,F886
B12282,5833.5,B718
H6165,5600,E382
B10306,1763,G898
G7044,563,E91
B09213,311,G089
I2952,316.5,H284
C7587,1593.5,B0412
F0069,4276.5,H441
B08968,956.5,G442
E4694,883,G677
B11741,6281.5,E484
H0047,1040,B588
J6244,128,I535
F2778,9440,D24
I5685,1552,I251
E8486,90257.5,B0331
D8655,1408,J191
E3164,791.5,D999
F0519,1548.5,B694
J4121,1152,E367
I538,144,H312
J1495,3488,B2
H0053,1009,B0385
E917,745.5,I3
H4827,2158,H741
B08721,800,B435
F7312,566,C582
B07848,956.5,G077
B2068,297.5,C13
F1758,2208,F009
B09379,23232,F208
F0363,835,F409
B4546,541,G361
F8814,48134,E22
B08575,26790,D184
B02192,4096,G943
B26131,1251,J713
F2098,1536,D609
G8375,2236.5,G943
B000,1171,G751
B22375,697.5,G0
B4675,364.5,J362
D8922,7680,B0083
B26274,866.5,D265
G0518,80,I558
I0416,4412.5,D062
D4633,2560,H089
H1001,8960,E76
B7147,9088,I79
H7121,358.5,H209
H9440,43872,H551
H9309,272,B654
I6712,516.5,B0461
F2458,14606,B887
J7616,2013,J035
B11535,2688,E929
E8264,22073.5,B817
H6259,892.5,C259
J2645,1116.5,I898
G2577,947.5,J489
B18443,953.5,H791
F6176,3571,C417
F2651,1036.5,F568
D5237,1094,I127
E5913,17952,J344
D2999,5443,B0269
I0827,639,H632
B8914,1033.5,B713
B08259,6854,B0269
B21408,928,E244
D2727,1440,B67
G3037,4128,J209
F8447,832,G847
D8854,4864,J209
F4522,4003,J187
C0204,928,H400
B4942,806,B962
B01067,15534.5,C099
J72,8800,J429
B9473,77760,D184
E5152,3283,E76
I0994,11840,E032
F4138,27417.5,C099
E9633,3536,D525
D7193,9536,I189
C7581,1769.5,D722
E4154,316.5,F311
G8870,3680,F091
H2380,480,J879
B15908,2174,C024
F9550,9088,J959
F2040,3432.5,I323
G73,5280,H455
I6800,2285,H203
E741,495,G648
J1871,979,F07
G7116,326,H936
D2165,7724.5,F036
C9448,928,H284
B02810,12480,H719
E8832,1401.5,C106
C4809,24452.5,B422
E2429,6912,I060
D8143,1000.5,F163
E35,12332.5,E924
G1516,3008,G710
F3833,928,B0175
B1844,2688,C171
B5895,179,J810
J061,272,E631
G269,3840,F213
I8485,791.5,C582
C8189,7808,F593
B05687,1280,H948
F4747,31350,D184
B2680,1196.5,B694
B9541,35540.5,D184
G5922,4096,B961
E3353,9913.5,J65
D7025,432,C159
B15512,12448,J172
B0784,1876.5,F036
D1556,604.5,E93
F8670,1440,E355
B5189,3360,H92
G0680,9984,C100
E9101,198.5,E188
C9025,30044,I994
F0450,3046,F036
B11681,956.5,I054
H6982,14368,I817
J6443,2171.5,H127
G5077,1664,C874
B29710,953.5,F061
B31303,1552,G42
B21844,413,D399
H5618,886.5,F622
H9691,311,B858
H4502,1248,I779
I4243,458,I481
F2037,1920,E797
I7774,1248,I779
E6543,7017.5,B119
B6789,384,C220
F9736,2688,B0472
H706,3508.5,E733
B30317,8544,F231
G7916,928,H284
C9203,1340.5,I898
C7945,1699,G339
D0805,218.5,D303
B04842,956.5,B246
B30170,1360,I600
B112,2944,I103
J0842,4406,J187
H1881,1904,D680
E6598,18432,C874
