UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I
9400832847,2990,0,0,10,0,0,0,0,2990,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,10,0.07,0,9,0,0,0,0,0,0,0
9400842728,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58,Small Business,,SP112,M6,D4,VP 2,SP112,M22,D1,VP 1,0,1,5,0.03,0,5,0,0,0,0,0,0,0
9400847255,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,68,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400850053,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,868,0,0,2,0,0,5,0,0,2,0,0,0,0,0,0,0,,,,82,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,1,6,0,0,0,0,0,0,0
9400861544,3849,0,0,11,0,0,0,1158,2691,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.46,41,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,0,8,2,0,0,0,0,0,0
9400864379,4186,0,0,14,0,0,0,0,4186,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0.18,62,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,SP10,M11,D10,VP 1,0,1,13,0.1,0,14,0,0,0,0,0,0,0
9400866678,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,19,Large Business,Credit Unions,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0,1,5,0.03,0,5,0,2,0,0,0,0,0
9400872230,1875,0,0,7,0,0,380,0,1495,1,1,5,0,4,0,0,2587,0,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP22,M4,D16,VP 1,0,1,6,0.07,1,1,0,1,0,0,0,0,0
9400872526,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,3,1,0,0,0,0
9400873247,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.38,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400874425,2093,0,0,7,0,0,0,0,2093,0,0,7,0,1,0,0,979,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0,0,0.89,0,0.11,37,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,0,5,0,4,0,0,0,0,0
9400874446,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,23,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0,1,11,0.08,1,10,0,17,0,0,0,0,0
9400877404,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.84,0.14,,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.1,1,7,0,0,0,0,0,0,0
9400878076,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,152,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,49,Small Business,Small Business,SP27,M11,D8,VP 2,SP27,M11,D10,VP 1,0,1,7,0.17,1,6,0,11,0,0,0,0,0
9400880076,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,972,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,32,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,0,8,0,5,0,0,0,0,0
9400884353,3968,0,0,14,0,0,380,0,3588,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,53,Small Business,Small Business,SP68,M16,D13,VP 2,SP68,M16,D18,VP 1,0,1,13,0.1,1,12,0,0,0,0,0,0,0
9400887776,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,78,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP129,M3,D16,VP 1,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400897928,1495,0,0,5,0,0,0,0,1495,0,0,5,0,1,0,0,0,450,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.8,0,0.2,77,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,4,0,1,0,0,0,0,0
9400904993,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,60,Small Business,Small Business,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0,1,6,0.08,0,5,0,0,0,0,0,0,0
9400905046,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,6,0,0,0,0,0,0,0
9400905611,2174,0,0,8,0,0,380,0,1794,1,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.83,0,0.17,36,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,1,7,0.08,1,5,0,0,0,0,0,0,0
9400905907,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,6,0,0,0,0,0,0,0
9400906876,2772,0,0,10,0,0,380,0,2392,1,1,8,0,1,0,0,1456,0,1032,3,0,0,13,0,7,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP95,M8,D6,VP 2,SP41,M5,D16,VP 1,0,1,9,0.08,1,7,0,1,0,5,0,0,0
9400907318,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.2,76,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,1,5,0,0,0,0,0,0,0
9400915703,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5,75,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,0,7,0,0,0,0,0,0,0
9400918218,3887,0,0,13,0,0,0,0,3887,0,0,13,0,2,0,0,452,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0.08,0.92,0,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP45,M4,D16,VP 1,0,1,13,0.07,0,11,0,0,0,7,0,0,0
9400921329,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,1,4,0,1,0,0,0,0,0
9400923346,2174,0,0,8,0,0,380,0,1794,1,1,6,0,0,0,0,472,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,1,2,0,0,0,0,0,0,0
9400924195,2691,325,0,9,1,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.05,0.2,61,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.1,0,10,0,2,0,0,0,0,0
9400924482,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,0,0,340,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.86,0,0.14,71,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,11,0.07,0,11,0,0,0,6,0,0,0
9400929690,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,33,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,1,5,0,0,0,0,0,0,0
9400931355,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.8,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400934168,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0.67,67,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP129,M3,D16,VP 1,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400936959,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,42,Large Business,Credit Unions,SP10,M11,D8,VP 2,SP10,M11,D10,VP 1,0,1,6,0.15,1,4,0,0,0,0,0,0,0
9400937416,1495,0,0,5,0,0,0,0,1495,0,0,5,0,2,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0.09,0.91,0,35,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,55,0,0
9400939778,1794,0,0,6,0,0,0,0,1794,0,0,6,0,3,0,0,613,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,73,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,2,0,0,0,0,0,0,0
9400940039,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,11,0.07,0,11,0,1,0,0,0,0,0
9400947318,3588,0,0,12,0,0,0,0,3588,0,0,12,0,2,0,0,219,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0.93,0,0.07,72,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,12,0.07,0,9,0,1,0,0,0,0,0
9400948170,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,63,Small Business,,SP2,M6,D4,VP 2,SP65,M22,D1,VP 1,0,1,7,0.1,0,7,0,0,0,0,0,0,0
9400951085,2093,0,0,7,0,0,0,0,2093,0,0,7,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.64,0,0.36,71,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,0,6,0,0,0,0,0,0,0
9400958067,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,6,0,0,0,0,0,0,0
9400959737,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.67,0,0.33,68,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,1,4,0,0,0,0,0,0,0
9400961585,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0.11,66,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.07,0,8,0,0,0,0,0,0,0
9400962347,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,0,9,0,0,0,0,0,0,0
9400968841,3289,0,0,11,0,0,0,0,3289,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,44,Small Business,Small Business,SP73,M3,D3,VP 2,SP73,M3,D16,VP 1,0,1,11,0.03,0,8,0,0,0,0,0,0,0
9400970827,2392,0,0,8,0,0,0,0,2392,0,0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0.65,70,Small Business,Small Business,SP7,M3,D3,VP 2,SP7,M3,D16,VP 1,0,1,8,0.03,0,1,0,0,0,0,0,0,0
9400972427,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400973194,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9400973548,10247,0,0,35,0,0,380,0,9867,1,1,33,0,0,0,0,0,0,0,10,0,0,1,0,24,10,0,0,0,0,0,0,0,0.94,0.06,0,69,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,34,0.31,1,33,0,3,0,24,0,0,0
9400976169,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,1876,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,11,0.07,0,8,0,1,0,0,0,0,0
9400977256,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,54,Large Business,Investment Firms,SP125,M12,D9,VP 2,SP125,M12,D5,VP 1,0,1,9,0.22,0,9,0,0,0,0,0,0,0
9400977669,4186,0,0,14,0,0,0,0,4186,0,0,14,0,2,0,2,613,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,14,0.07,0,10,0,11,0,0,0,0,0
9400978796,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,28,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,1,4,0,1,0,0,0,0,0
9400985277,13137,0,0,43,0,0,0,579,12558,0,1,42,0,7,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0.12,0.83,0.05,38,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0,1,42,0.17,0,33,1,2,0,0,0,0,0
9400985621,2392,0,0,8,0,0,0,0,2392,0,0,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,39,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,1,8,0.08,0,9,0,0,0,0,0,0,0
9400987164,1495,0,0,5,0,0,0,0,1495,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,,SP29,M6,D4,VP 2,SP29,M22,D1,VP 1,0,1,5,0.03,0,3,0,0,0,0,0,0,0
9400991822,8372,0,0,28,0,0,0,0,8372,0,0,28,0,2,0,0,879,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0.91,0,0.09,58,Large Business,Credit Unions,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0,1,28,0.24,0,26,0,0,0,0,0,0,0
9400995976,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48,0,0.52,32,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.1,0,9,0,2,0,0,0,0,0
9401001451,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.79,0,0.21,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,0,9,0,0,0,0,0,0,0
9401002828,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,1,1,0,0,0,0,0,0,0
9401004308,4267,0,0,15,0,0,380,0,3887,1,1,13,0,0,0,1,0,0,640,0,0,0,1,0,13,0,0,0,0,0,0,0,0,,,,37,Small Business,Small Business,SP28,M11,D8,VP 2,SP82,M14,Unassigned,Unassigned,0,1,14,0.17,1,12,0,0,0,4,0,0,0
9401007830,1495,0,0,5,0,0,0,0,1495,0,0,5,0,1,0,0,226,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,4,0,4,0,0,0,0,0
9401011797,3370,0,0,12,0,0,380,0,2990,1,1,10,0,2,0,0,829,294,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0.1,0.9,0,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP22,M4,D16,VP 1,0,1,11,0.07,1,5,0,4,0,0,0,0,0
9401023404,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.83,0,0.17,63,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9401023593,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP73,M3,D16,VP 1,0,1,6,0.07,1,5,0,0,0,0,0,0,0
9401025075,2772,0,0,10,0,0,380,0,2392,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,22,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,1,6,0,1,0,0,0,0,0
9401029260,2990,0,0,10,0,0,0,0,2990,0,0,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,37,Small Business,Small Business,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,1,10,0.12,0,16,0,0,0,0,0,0,0
9401032408,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,8335,0,323.4,1,0,0,49,0,2,1,0,0,0,0,0,0,0,,,,54,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,1,32,0,29,0,26,0,0,0
9401033458,1875,0,0,7,0,0,380,0,1495,1,1,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,4,0,0,0,0,0,0,0
9401034755,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,176.4,588,1,0,0,4,1,4,1,0,0,0,0,0,0,0,0.6,0,0.4,35,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,0,8,0,4,1,5,0,0,0
9401037591,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,7,0,0,0,0,0,0,0
9401041015,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,55,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,6,0,0,0,0,0,0,0
9401041077,1794,0,0,6,0,0,0,0,1794,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,55,Small Business,,SP2,M6,D4,VP 2,SP2,M22,D1,VP 1,0,1,6,0.1,0,4,0,0,0,0,0,0,0
9401041438,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58,Small Business,,SP66,M21,D17,VP 2,SP66,M17,D1,VP 1,0,1,5,0.01,1,4,0,0,0,0,0,0,0
9401045920,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,46,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,0,5,0,0,0,0,0,0,0
9401046641,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,60,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,0,7,0,0,0,0,0,0,0
9401048063,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,662,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,12,0.07,0,12,0,3,0,0,0,0,0
9401055195,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP129,M3,D16,VP 1,0,1,8,0.07,0,8,0,0,0,0,0,0,0
9401055708,2174,0,0,8,0,0,380,0,1794,1,1,6,1,0,0,0,257,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP107,M7,D5,VP 2,SP107,M7,D5,VP 1,0,1,7,0.15,1,7,0,1,0,0,0,0,0
9401146445,4186,0,0,14,0,0,0,0,4186,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.9,58,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,13,0.07,0,1,0,0,0,0,0,0,0
9401147131,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,0,8,0,0,0,0,0,0,0
9401148725,10546,0,0,36,0,0,380,0,10166,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,58,Small Business,Small Business,SP126,M9,D7,VP 2,SP126,M9,D10,VP 1,0,1,35,0.31,1,34,0,9,1,0,0,0,0
