UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I,Attrition_Flag
9100706176,3968,0,0,14,0,0,380,0,3588,1,1,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,13,0.099,1,11,0,0,0,0,0,0,0,1
9100707811,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,131,Small Business,,SP112,M6,D4,VP 2,SP65,M22,D1,VP 1,0,1,5,0.025,0,5,0,0,0,0,0,0,0,0
9100708533,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0.23,70,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.066,0,9,0,0,0,0,0,0,0,0
9100709848,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0.09,169,Small Business,Small Business,SP19,M8,D6,VP 2,SP19,M5,D16,VP 1,0,1,11,0.077,0,10,0,0,0,0,0,0,0,0
9100710947,3968,0,0,14,0,0,380,0,3588,1,1,12,0,0,0,0,1493,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,144,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,13,0.066,0,13,0,5,2,0,0,0,0,0
9100711589,4186,0,0,14,0,0,0,0,4186,0,0,14,0,0,0,0,226,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0.87,0,0.13,128,Small Business,Small Business,SP19,M8,D6,VP 2,SP19,M5,D16,VP 1,0,1,14,0.077,0,14,0,3,0,0,0,0,0,0
9100712020,2691,0,0,9,0,0,0,0,2691,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,125,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.066,0,8,0,0,0,0,0,0,0,0
9100713997,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,81,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100714767,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,173,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,0,8,0,0,0,0,0,0,0,0
9100715031,5681,0,0,19,0,0,0,0,5681,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.19,0.15,201,Small Business,Small Business,SP38,M16,D13,VP 2,SP38,M16,D18,VP 1,0,1,19,0.101,0,19,0,0,0,0,0,0,0,0
9100718202,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,202,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,1,11,0.077,1,10,0,1,0,0,0,0,0,0
9100718203,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0.33,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,1,7,0,5,0,0,0,0,0,0
9100718282,2990,0,0,10,0,0,0,0,2990,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,197,Small Business,Small Business,SP19,M8,D6,VP 2,SP19,M5,D16,VP 1,0,1,10,0.077,0,10,0,0,0,0,0,0,0,0
9100718440,2990,0,0,10,0,0,0,0,2990,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.97,173,Small Business,Small Business,SP54,M8,D6,VP 2,SP54,M5,D16,VP 1,0,1,10,0.077,0,10,0,0,0,0,0,0,0,0
9100718577,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,551,225,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.89,0,0.11,109,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,4,0,0,0,0,0,0,0,0
9100721746,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,1,4,0,0,0,0,0,0,0,1
9100722811,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,206,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,1,5,0,2,0,0,0,0,0,0
9100724089,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.24,97,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,1,9,0.077,0,9,0,0,0,0,0,0,0,0
9100724322,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,206,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100724558,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,4,0,0,0,0,0,0,0,0
9100724969,5083,0,0,17,0,0,0,0,5083,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.3,202,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,1,17,0.077,0,17,0,1,0,0,0,0,0,0
9100725081,2174,0,0,8,0,0,380,0,1794,1,1,6,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,,,,114,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.066,1,5,0,1,0,0,0,0,0,0
9100726329,2691,0,0,9,0,0,0,0,2691,0,0,9,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.85,0,0.15,120,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,1,9,0.077,0,7,0,0,0,0,0,0,0,0
9100727736,1495,0,0,5,0,0,0,0,1495,0,0,5,0,1,0,0,226,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,169,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,4,0,0,0,0,0,0,0,0
9100727919,4784,0,0,16,0,0,0,0,4784,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.89,0,0.11,200,Small Business,Small Business,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0,1,16,0.124,0,16,0,0,0,0,0,0,0,0
9100728268,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,152,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,0,6,0,0,0,0,0,0,0,0
9100729138,5463,0,0,19,0,0,380,0,5083,1,1,17,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.86,0,0.14,58,Small Business,Small Business,SP35,M16,D13,VP 2,SP35,M16,D18,VP 1,0,1,18,0.101,1,18,0,0,0,0,0,0,0,0
9100729871,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,142,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100729980,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100730492,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,205,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,9,3,0,0,0,0,0
9100731905,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.13,67,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.066,0,7,0,4,0,0,0,0,0,0
9100732193,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,254,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,205,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.099,1,5,0,5,0,0,0,0,0,0
9100733704,2990,0,0,10,0,0,0,0,2990,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,17,Small Business,,SP30,M1,D1,VP 2,SP30,M24,D1,VP 1,0,1,10,0.199,0,5,0,0,0,0,0,0,0,0
9100733895,2174,0,0,8,0,0,380,0,1794,1,1,6,0,1,0,0,97,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,99,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.066,1,5,0,2,0,0,0,0,0,0
9100735227,3289,0,0,11,0,0,0,0,3289,0,0,11,1,1,0,0,1431,210,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0.92,0,0.08,174,Small Business,Small Business,SP74,M20,D15,VP 2,SP94,M4,D16,VP 1,0,1,11,0.06,0,8,0,2,0,0,0,0,0,0
9100735362,6958,0,0,24,0,0,380,0,6578,1,1,22,0,2,0,0,1200,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.92,0,0.08,15,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,1,23,0.166,1,17,0,1,0,0,0,0,0,0
9100736064,3887,0,0,13,0,0,0,0,3887,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.87,0,0.13,145,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,1,13,0.077,0,13,0,0,0,0,0,0,0,0
9100736071,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.54,0,0.46,203,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100736103,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,136,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,4,0.015,0,5,0,0,0,0,0,0,0,0
9100738836,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,80,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,0,6,0,0,0,0,0,0,0,0
9100739608,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,73,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100739790,2990,0,0,10,0,0,0,0,2990,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0.07,22,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,1,10,0.077,0,10,0,1,0,0,0,0,0,0
9100740668,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.08,166,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,1,11,0.077,0,11,0,0,0,0,0,0,0,0
9100740700,1794,0,0,6,0,0,0,0,1794,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.42,182,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,0,8,0,0,0,0,0,0,0,0
9100742230,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,1,12,0.077,0,12,0,0,0,0,0,0,0,1
9100743252,10546,0,0,36,0,0,380,0,10166,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Large Business,Credit Unions,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0,1,35,0.241,1,34,0,0,0,0,0,0,0,1
9100743671,1495,0,0,5,0,0,0,0,1495,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,35,Small Business,,SP9,M6,D4,VP 2,SP9,M22,D1,VP 1,0,1,5,0.025,0,7,0,0,0,0,0,0,0,0
9100744313,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,203,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,1,4,0,2,0,0,0,0,0,0
9100744538,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,51,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.066,0,7,0,0,0,0,0,0,0,0
9100744955,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,72,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,0,8,0,0,0,0,0,0,0,0
9100745163,2392,0,0,8,0,0,0,0,2392,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.36,204,Small Business,Small Business,SP74,M20,D15,VP 2,SP94,M4,D16,VP 1,0,1,8,0.06,0,6,0,0,0,0,0,0,0,0
9100746231,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,60,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.066,0,7,0,0,0,0,0,0,0,0
9100749199,3289,0,0,11,0,0,0,0,3289,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0.18,111,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,11,0.066,0,11,0,0,0,0,0,0,0,0
9100749947,4447,0,0,13,0,0,0,1158,3289,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.71,0,0.29,80,Small Business,Small Business,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0,1,11,0.077,0,11,2,1,0,0,0,0,0,0
9100752173,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0.09,203,Large Business,Credit Unions,SP54,M8,D6,VP 2,SP54,M5,D16,VP 1,0,1,12,0.108,0,12,0,0,0,0,0,0,0,0
9100752178,2691,0,0,9,0,0,0,0,2691,0,0,9,0,1,0,0,245,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,193,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP45,M4,D16,VP 1,0,1,9,0.066,0,8,0,0,0,0,0,0,0,0
9100752521,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,0,6,0,0,0,0,0,0,0,0
9100753307,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.43,0.21,0.36,47,Large Business,Credit Unions,SP58,M9,D7,VP 2,SP58,M9,D10,VP 1,0,1,7,0.13,0,7,0,0,0,0,0,0,0,0
9100753469,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,196,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.066,0,6,0,0,0,0,0,0,0,0
9100755206,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.71,0,0.29,28,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,0,8,0,6,2,0,0,0,0,0
9100756631,4186,0,0,14,0,0,0,0,4186,0,0,14,0,6,0,0,1189,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,195,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,14,0.066,0,7,0,17,0,0,0,0,0,0
9100756951,1495,0,0,5,0,0,0,0,1495,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,48,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,3,0,0,0,0,0,0,0,0
9100759833,6279,0,0,21,0,0,0,0,6279,0,0,21,0,0,0,0,0,0,0,0,0,3250,0,0,12,0,0,1,0,0,0,0,0,0.84,0,0.16,,Large Business,Credit Unions,SP117,M2,D2,VP 2,SP117,M2,D18,VP 1,0,1,21,0.336,0,21,0,0,0,16,0,0,1,1
9100763546,2093,0,0,7,0,0,0,0,2093,0,0,7,0,2,0,0,602,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0.9,0,0.1,47,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.066,0,5,0,5,0,0,0,0,0,0
9100763812,3289,0,0,11,0,0,0,0,3289,0,0,11,0,1,0,0,381,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,173,Small Business,Small Business,SP60,M9,D7,VP 2,SP60,M9,D10,VP 1,0,1,11,0.124,0,10,0,0,0,0,0,0,0,0
9100764378,10147,0,0,33,0,0,0,579,9568,0,1,32,0,0,0,0,19,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0.97,0,0.03,135,Small Business,Small Business,SP88,M11,D8,VP 2,SP69,M11,D10,VP 1,0,1,32,0.279,0,32,1,2,0,26,0,0,0,0
9100765866,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100767654,2392,0,0,8,0,0,0,0,2392,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.17,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,0,8,0,0,0,0,0,0,0,0
9100769037,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.29,193,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,0,5,0,0,0,0,0,0,0,0
9100769768,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,234,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,,,,142,Small Business,,SP78,M6,D4,VP 2,SP78,M22,D1,VP 1,0,1,12,0.097,0,12,0,1,0,0,0,0,0,0
9100769997,3588,0,0,12,0,0,0,0,3588,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,68,Small Business,Small Business,SP53,M8,D6,VP 2,SP46,M5,D16,VP 1,0,1,12,0.077,0,12,0,3,0,0,0,0,0,0
9100770856,4186,0,0,14,0,0,0,0,4186,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.2,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,SP45,M4,D16,VP 1,0,1,13,0.066,0,13,0,0,0,0,0,0,0,0
9100772701,5382,0,0,18,0,0,0,0,5382,0,0,18,0,0,0,0,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.57,0,0.43,191,Large Business,Multinational Banks,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0,1,18,0.146,0,18,0,1,0,0,0,0,0,0
9100772902,3868,0,0,12,0,0,0,579,3289,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.08,87,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0,1,11,0.077,0,11,1,0,0,0,0,0,0,0
9100774169,4485,0,0,15,0,0,0,0,4485,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.12,84,Small Business,Small Business,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,1,15,0.077,0,12,0,0,0,0,0,0,0,0
9100774988,5980,0,0,20,0,0,0,0,5980,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.05,75,Small Business,Small Business,SP25,M9,D7,VP 2,SP25,M9,D10,VP 1,0,1,20,0.124,0,20,0,0,0,0,0,0,0,0
9100775123,2473,0,0,9,0,0,380,0,2093,1,1,7,1,2,0,0,913,294,0,2,0,0,12,1,0,2,0,0,0,0,0,0,0,,,,98,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,1,4,0,2,0,0,0,0,0,0
9100775805,3887,0,0,13,0,0,0,0,3887,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0.13,96,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,1,13,0.077,0,13,0,0,0,0,0,0,0,0
9100776965,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.74,,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.015,1,4,0,0,0,0,0,0,0,0
9100778551,2473,0,0,9,0,0,380,0,2093,1,1,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.14,0.86,0,200,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,8,0.066,1,7,0,0,0,0,0,0,0,0
9100778602,6877,0,0,23,0,0,0,0,6877,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.05,200,Small Business,Small Business,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0,1,23,0.313,0,23,0,0,0,0,0,0,0,0
9100779009,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,200,Small Business,,SP112,M6,D4,VP 2,SP65,M22,D1,VP 1,0,1,5,0.025,0,5,0,0,0,0,0,0,0,0
